Distance,Vitesse
0.281000018119812,141
0.2880000174045563,154
0.289000004529953,156
0.29600000381469727,168
0.2980000078678131,171
0.29600000381469727,171
0.2970000207424164,171
0.30400002002716064,182
0.30800002813339233,189
0.32100000977516174,212
0.32100000977516174,212
0.33000001311302185,227
0.3400000035762787,245
0.35500001907348633,271
0.3660000264644623,291
0.3830000162124634,320
0.3850000202655792,324
0.4010000228881836,350
0.40300002694129944,350
0.41600000858306885,350
0.4270000159740448,350
0.43700000643730164,350
0.4520000219345093,350
0.45500001311302185,350
0.46400001645088196,350
0.4740000367164612,350
0.48100003600120544,350
0.4830000102519989,350
0.4830000102519989,350
0.4710000157356262,350
0.4620000123977661,350
0.445000022649765,350
0.4280000329017639,350
0.41100001335144043,350
0.3930000066757202,350
0.3720000088214874,350
0.3400000035762787,350
0.32100000977516174,350
0.30300000309944153,350
0.28600001335144043,350
0.2590000033378601,350
0.24300001561641693,350
0.22800001502037048,350
0.21900001168251038,350
0.2110000103712082,350
0.203000009059906,350
0.19500000774860382,315
0.19100001454353333,287
0.19100001454353333,287
0.19100001454353333,287
0.19100001454353333,287
0.18400001525878906,238
0.18400001525878906,238
0.18400001525878906,238
0.18900001049041748,238
0.19100001454353333,238
0.18900001049041748,238
0.19100001454353333,238
0.19100001454353333,238
0.18900001049041748,238
0.19100001454353333,238
0.19700001180171967,238
0.2110000103712082,238
0.22700001299381256,238
0.24300001561641693,238
0.2550000250339508,238
0.26500001549720764,238
0.27900001406669617,238
0.2900000214576721,238
0.2880000174045563,238
0.2900000214576721,238
0.2900000214576721,238
0.2939999997615814,238
0.2939999997615814,238
0.29600000381469727,238
0.29600000381469727,238
0.3020000159740448,238
0.30400002002716064,238
0.320000022649765,238
0.32600000500679016,238
0.32100000977516174,238
0.3290000259876251,238
0.33800002932548523,241
0.3400000035762787,245
0.3530000150203705,268
0.3570000231266022,275
0.3620000183582306,283
0.3720000088214874,301
0.37400001287460327,305
0.3850000202655792,324
0.39100003242492676,334
0.3970000147819519,345
0.39900001883506775,348
0.32600000500679016,348
0.41600000858306885,350
0.42900002002716064,350
0.42500001192092896,350
0.42000001668930054,350
0.4100000262260437,350
0.40400001406669617,350
0.4010000228881836,350
0.3830000162124634,350
0.3850000202655792,350
0.36500000953674316,350
0.3490000069141388,350
0.34700000286102295,350
0.3360000252723694,350
0.32100000977516174,350
0.32100000977516174,350
0.320000022649765,350
0.2970000207424164,350
0.2939999997615814,350
0.2880000174045563,350
0.2800000011920929,350
0.27300000190734863,350
0.2630000114440918,350
0.25699999928474426,350
0.24900001287460327,350
0.24300001561641693,350
0.23600001633167267,350
0.23500001430511475,350
0.22800001502037048,350
0.22700001299381256,350
0.22100001573562622,350
0.21700000762939453,350
0.20500001311302185,350
0.1980000138282776,336
0.1990000158548355,336
0.19500000774860382,315
0.19500000774860382,315
0.19100001454353333,287
0.19100001454353333,287
0.19100001454353333,287
0.19100001454353333,287
0.18900001049041748,273
0.18400001525878906,238
0.1850000023841858,238
0.1850000023841858,238
0.1810000091791153,217
0.17400000989437103,168
0.1730000078678131,161
0.16600000858306885,112
0.164000004529953,98
0.15700000524520874,49
0.15600000321865082,42
0.14900000393390656,0
0.14500001072883606,0
0.1380000114440918,0
0.13700000941753387,0
0.1300000101327896,0
0.13900001347064972,0
0.1380000114440918,0
0.14900000393390656,0
0.16200000047683716,0
0.1730000078678131,0
0.18300001323223114,0
0.18900001049041748,0
0.203000009059906,5
0.22500000894069672,43
0.23500001430511475,61
0.24900001287460327,85
0.2590000033378601,103
0.2590000033378601,103
0.2670000195503235,117
0.2710000276565552,124
0.27300000190734863,127
0.27300000190734863,127
0.27300000190734863,127
0.2670000195503235,127
0.25699999928474426,127
0.2410000115633011,127
0.2290000170469284,127
0.2120000123977661,127
0.20900000631809235,127
0.19100001454353333,127
0.17900000512599945,127
0.16600000858306885,112
0.1469999998807907,0
0.1300000101327896,0
0.1210000067949295,0
0.11800000816583633,0
0.10700000822544098,0
0.09300000220537186,0
0.07400000095367432,0
0.05700000375509262,0
0.03800000250339508,0
0.036000002175569534,0
0.03200000151991844,0
0.03200000151991844,0
0.03200000151991844,0
0.036000002175569534,0
0.036000002175569534,0
0.036000002175569534,0
0.036000002175569534,0
0.03800000250339508,0
0.049000002443790436,0
0.06700000166893005,0
0.07400000095367432,0
0.07400000095367432,0
0.07400000095367432,0
0.07400000095367432,0
0.06700000166893005,0
0.06700000166893005,0
